sender_account,receiver_account,amount,type,merchant_category,device,country,is_suspicious,pattern,transaction_id,timestamp,hour,day,is_high_risk_country,log_amount
ACCT100111,ACCT200250,137.63,deposit,electronics,mobile_app,AE,False,normal,TXN001038,2025-01-15T15:28:00,15,Wednesday,False,4.9245689249914415
ACCT100408,ACCT200443,19.85,transfer,restaurant,mobile_app,UK,False,normal,TXN001039,2025-01-19T02:29:00,2,Sunday,False,2.9882040071331994
ACCT100066,ACCT200467,5.01,deposit,travel,atm,NG,True,normal,TXN001040,2025-02-27T02:37:00,2,Thursday,True,1.6114359150967734
ACCT100476,ACCT200379,29.54,withdrawal,retail,web,UK,False,normal,TXN001041,2025-03-26T13:54:00,13,Wednesday,False,3.3857452771032337
ACCT100097,ACCT200170,89.23,withdrawal,atm,pos_terminal,US,False,normal,TXN001042,2025-03-26T09:48:00,9,Wednesday,False,4.49121730591206
ACCT100282,ACCT200212,57.61,transfer,online_services,web,NG,True,normal,TXN001043,2025-02-04T11:32:00,11,Tuesday,True,4.053696163744291
ACCT100125,ACCT200418,228.6,deposit,restaurant,web,RU,True,normal,TXN001044,2025-02-16T04:40:00,4,Sunday,True,5.431973751360711
ACCT100181,ACCT200114,68.84,withdrawal,restaurant,pos_terminal,UK,False,normal,TXN001045,2025-01-14T06:09:00,6,Tuesday,False,4.231784971343338
ACCT100203,ACCT200325,76.23,deposit,retail,atm,AE,True,round_tripping,TXN001046,2025-02-26T09:56:00,9,Wednesday,False,4.333755086000182
ACCT100125,ACCT200315,25.19,withdrawal,crypto_exchange,pos_terminal,UK,True,rapid_movement,TXN001047,2025-01-07T05:48:00,5,Tuesday,False,3.226447090364519
ACCT100274,ACCT200129,33.99,payment,atm,web,KY,True,normal,TXN001048,2025-02-10T09:43:00,9,Monday,True,3.5260663637080247
ACCT100315,ACCT200035,17.14,payment,gambling,atm,IR,True,normal,TXN001049,2025-03-24T16:48:00,16,Monday,True,2.8414149131696336
ACCT100073,ACCT200201,50.93,withdrawal,online_services,atm,UK,False,normal,TXN001050,2025-03-03T04:37:00,4,Monday,False,3.9304521408965134
ACCT100031,ACCT200098,38.78,transfer,travel,mobile_app,NG,True,layering,TXN001051,2025-03-28T14:39:00,14,Friday,True,3.6579046498145056
ACCT100168,ACCT200275,5.13,withdrawal,restaurant,web,SG,False,normal,TXN001052,2025-02-11T03:39:00,3,Tuesday,False,1.6351056591826783
ACCT100202,ACCT200060,5.15,deposit,atm,web,SG,False,normal,TXN001053,2025-02-20T23:26:00,23,Thursday,False,1.6389967146756448
ACCT100038,ACCT200005,40.32,deposit,retail,atm,NG,True,normal,TXN001054,2025-03-09T07:02:00,7,Sunday,True,3.696847623763113
ACCT100262,ACCT200159,125.18,withdrawal,electronics,atm,CN,True,mule_account,TXN001055,2025-03-06T03:32:00,3,Thursday,False,4.829752701496555
ACCT100444,ACCT200145,83.9,payment,crypto_exchange,mobile_app,SG,False,normal,TXN001056,2025-03-30T22:04:00,22,Sunday,False,4.429625613473161
ACCT100492,ACCT200446,8.09,payment,restaurant,mobile_app,AE,True,layering,TXN001057,2025-02-25T23:11:00,23,Tuesday,False,2.0906287310704004
ACCT100317,ACCT200389,33.44,deposit,online_services,pos_terminal,KY,True,layering,TXN001058,2025-02-08T15:18:00,15,Saturday,True,3.5097527882165007
ACCT100260,ACCT200277,15.42,payment,gambling,atm,NG,True,normal,TXN001059,2025-02-04T21:49:00,21,Tuesday,True,2.7356653681351832
ACCT100055,ACCT200326,12.46,payment,atm,atm,CN,False,normal,TXN001060,2025-03-06T16:02:00,16,Thursday,False,2.522523513359307
ACCT100208,ACCT200108,46.69,transfer,electronics,web,KY,True,structuring,TXN001061,2025-01-05T19:01:00,19,Sunday,True,3.8435300089828455
ACCT100104,ACCT200318,6.8,payment,travel,mobile_app,IR,True,normal,TXN001062,2025-03-26T19:05:00,19,Wednesday,True,1.916922612182061
ACCT100037,ACCT200282,7.92,payment,crypto_exchange,pos_terminal,RU,True,normal,TXN001063,2025-01-10T02:20:00,2,Friday,True,2.0693912058263346
ACCT100462,ACCT200382,42.11,deposit,electronics,web,KY,True,normal,TXN001064,2025-03-19T18:21:00,18,Wednesday,True,3.740285242173836
ACCT100395,ACCT200240,8.8,withdrawal,electronics,mobile_app,RU,True,normal,TXN001065,2025-01-27T07:19:00,7,Monday,True,2.174751721484161
ACCT100225,ACCT200359,125.11,withdrawal,electronics,web,NG,True,mule_account,TXN001066,2025-02-12T16:48:00,16,Wednesday,True,4.829193350329309
ACCT100034,ACCT200472,306.57,transfer,crypto_exchange,web,IR,True,round_tripping,TXN001067,2025-03-12T17:39:00,17,Wednesday,True,5.725446114292227
ACCT100393,ACCT200342,156.14,payment,restaurant,pos_terminal,CN,False,normal,TXN001068,2025-02-18T09:35:00,9,Tuesday,False,5.050753040692145
ACCT100424,ACCT200158,9.41,transfer,travel,web,NG,True,normal,TXN001069,2025-02-28T13:39:00,13,Friday,True,2.2417729535972883
ACCT100430,ACCT200031,40.14,payment,atm,pos_terminal,UK,True,rapid_movement,TXN001070,2025-03-16T11:38:00,11,Sunday,False,3.692373343368192
ACCT100269,ACCT200195,10.53,deposit,restaurant,mobile_app,IR,True,normal,TXN001071,2025-02-05T15:02:00,15,Wednesday,True,2.354228326145884
ACCT100233,ACCT200271,25.75,withdrawal,crypto_exchange,web,IN,False,normal,TXN001072,2025-01-27T03:54:00,3,Monday,False,3.248434627109745
ACCT100304,ACCT200326,22.98,withdrawal,gambling,web,AE,True,rapid_movement,TXN001073,2025-01-18T17:03:00,17,Saturday,False,3.1346242724206097
ACCT100101,ACCT200445,219.79,payment,restaurant,mobile_app,RU,True,normal,TXN001074,2025-02-13T09:20:00,9,Thursday,True,5.392672545029182
ACCT100064,ACCT200298,15.59,transfer,gambling,web,IR,True,normal,TXN001075,2025-03-02T02:55:00,2,Sunday,True,2.7466296830696852
ACCT100196,ACCT200105,20.43,withdrawal,electronics,mobile_app,AE,True,structuring,TXN001076,2025-03-11T06:02:00,6,Tuesday,False,3.0170044088295307
ACCT100243,ACCT200031,37.66,transfer,atm,web,NG,True,normal,TXN001077,2025-02-01T10:41:00,10,Saturday,True,3.628598523229006
ACCT100278,ACCT200068,38.66,withdrawal,restaurant,pos_terminal,UK,True,mule_account,TXN001078,2025-03-22T10:52:00,10,Saturday,False,3.654805473780185
ACCT100257,ACCT200417,16.71,withdrawal,atm,mobile_app,SG,False,normal,TXN001079,2025-03-11T20:33:00,20,Tuesday,False,2.8160073426073025
ACCT100465,ACCT200328,47.62,transfer,atm,pos_terminal,SG,True,rapid_movement,TXN001080,2025-01-28T07:46:00,7,Tuesday,False,3.8632528410587166
ACCT100006,ACCT200211,38.91,payment,restaurant,web,UK,True,structuring,TXN001081,2025-03-10T03:40:00,3,Monday,False,3.661251286996462
ACCT100229,ACCT200007,11.76,deposit,retail,atm,US,False,normal,TXN001082,2025-02-24T21:47:00,21,Monday,False,2.464703942470481
ACCT100010,ACCT200386,28.1,transfer,electronics,pos_terminal,RU,True,normal,TXN001083,2025-01-25T13:24:00,13,Saturday,True,3.3357695763397
ACCT100097,ACCT200465,164.93,transfer,travel,web,IR,True,normal,TXN001084,2025-03-03T09:32:00,9,Monday,True,5.105521141460061
ACCT100258,ACCT200139,162.46,transfer,restaurant,atm,KY,True,normal,TXN001085,2025-01-27T01:21:00,1,Monday,True,5.090431817622808
ACCT100120,ACCT200314,85.7,withdrawal,travel,web,IN,False,normal,TXN001086,2025-01-08T15:15:00,15,Wednesday,False,4.450852825603734
ACCT100075,ACCT200154,1.67,transfer,online_services,mobile_app,NG,True,rapid_movement,TXN001087,2025-01-18T23:57:00,23,Saturday,True,0.5128236264286637
ACCT100200,ACCT200291,15.52,payment,restaurant,pos_terminal,US,False,normal,TXN001088,2025-02-03T04:22:00,4,Monday,False,2.7421295147550726
ACCT100456,ACCT200048,29.71,payment,retail,mobile_app,IN,False,normal,TXN001089,2025-01-23T10:07:00,10,Thursday,False,3.391483689474516
ACCT100227,ACCT200184,13.64,deposit,retail,pos_terminal,NG,True,normal,TXN001090,2025-02-19T18:32:00,18,Wednesday,True,2.613006652415316
ACCT100128,ACCT200350,42.81,payment,atm,web,US,False,normal,TXN001091,2025-01-13T13:00:00,13,Monday,False,3.7567717201568547
ACCT100152,ACCT200252,21.92,withdrawal,atm,atm,US,False,normal,TXN001092,2025-03-10T06:34:00,6,Monday,False,3.087399462079815
ACCT100246,ACCT200050,3.92,withdrawal,electronics,atm,SG,True,round_tripping,TXN001093,2025-02-01T19:54:00,19,Saturday,False,1.366091653802371
ACCT100166,ACCT200113,8.14,transfer,online_services,atm,UK,False,normal,TXN001094,2025-01-15T23:01:00,23,Wednesday,False,2.096790180014449
ACCT100169,ACCT200071,20.75,payment,travel,mobile_app,RU,True,normal,TXN001095,2025-02-28T22:06:00,22,Friday,True,3.0325462466767075
ACCT100298,ACCT200067,39.14,deposit,travel,atm,SG,False,normal,TXN001096,2025-03-11T07:13:00,7,Tuesday,False,3.66714496196793
ACCT100127,ACCT200052,22.6,payment,online_services,atm,IR,True,normal,TXN001097,2025-02-01T19:30:00,19,Saturday,True,3.1179499062782403
ACCT100360,ACCT200106,32.35,deposit,electronics,web,SG,False,normal,TXN001098,2025-01-26T07:21:00,7,Sunday,False,3.4766140209469096
ACCT100290,ACCT200075,107.56,withdrawal,atm,pos_terminal,US,False,normal,TXN001099,2025-01-15T06:03:00,6,Wednesday,False,4.678048831400664
ACCT100252,ACCT200013,7.66,deposit,online_services,pos_terminal,IN,False,normal,TXN001100,2025-03-26T21:25:00,21,Wednesday,False,2.0360119837525
ACCT100496,ACCT200153,47.36,deposit,travel,mobile_app,UK,False,normal,TXN001101,2025-03-07T13:42:00,13,Friday,False,3.8577779905757503
ACCT100298,ACCT200217,5.95,withdrawal,travel,pos_terminal,KY,True,normal,TXN001102,2025-01-31T18:24:00,18,Friday,True,1.7833912195575383
ACCT100169,ACCT200169,12.27,payment,electronics,atm,IN,False,normal,TXN001103,2025-01-30T10:24:00,10,Thursday,False,2.50715725872282
ACCT100014,ACCT200368,24.41,withdrawal,atm,pos_terminal,US,False,normal,TXN001104,2025-01-05T18:39:00,18,Sunday,False,3.1949928844048685
ACCT100081,ACCT200033,55.52,transfer,travel,pos_terminal,RU,True,normal,TXN001105,2025-01-14T04:18:00,4,Tuesday,True,4.016743316198549
ACCT100298,ACCT200277,56.76,deposit,travel,web,IR,True,normal,TXN001106,2025-03-15T10:38:00,10,Saturday,True,4.038831852291842
ACCT100075,ACCT200217,59.69,deposit,gambling,web,UK,True,structuring,TXN001107,2025-03-05T18:18:00,18,Wednesday,False,4.089164502180559
ACCT100353,ACCT200271,161.77,deposit,travel,mobile_app,CN,True,mule_account,TXN001108,2025-02-08T04:27:00,4,Saturday,False,5.0861755733416025
ACCT100482,ACCT200102,54.96,deposit,online_services,atm,AE,False,normal,TXN001109,2025-01-27T02:35:00,2,Monday,False,4.006605647914094
ACCT100429,ACCT200068,59.14,payment,crypto_exchange,atm,NG,True,normal,TXN001110,2025-01-17T02:01:00,2,Friday,True,4.079907514424331
ACCT100216,ACCT200046,8.63,deposit,travel,web,KY,True,normal,TXN001111,2025-01-17T05:37:00,5,Friday,True,2.155244505095337
ACCT100314,ACCT200196,5.75,deposit,restaurant,mobile_app,IR,True,normal,TXN001112,2025-01-22T08:02:00,8,Wednesday,True,1.749199854809259
ACCT100111,ACCT200048,87.43,transfer,crypto_exchange,pos_terminal,UK,False,normal,TXN001113,2025-03-17T06:41:00,6,Monday,False,4.470838473192799
ACCT100192,ACCT200098,20.13,withdrawal,retail,mobile_app,UK,False,normal,TXN001114,2025-03-01T06:50:00,6,Saturday,False,3.0022112396517002
ACCT100340,ACCT200316,26.68,payment,atm,mobile_app,KY,True,structuring,TXN001115,2025-01-19T22:15:00,22,Sunday,True,3.283914221047423
ACCT100351,ACCT200381,27.25,deposit,crypto_exchange,atm,RU,True,round_tripping,TXN001116,2025-02-07T04:27:00,4,Friday,True,3.305053521109253
ACCT100158,ACCT200477,5.3,withdrawal,online_services,web,US,False,normal,TXN001117,2025-01-19T14:19:00,14,Sunday,False,1.667706820558076
ACCT100349,ACCT200487,76.15,transfer,online_services,atm,SG,True,structuring,TXN001118,2025-02-15T05:14:00,5,Saturday,False,4.332705079341171
ACCT100168,ACCT200159,221.77,payment,restaurant,atm,UK,False,normal,TXN001119,2025-02-20T10:22:00,10,Thursday,False,5.401640808779938
ACCT100368,ACCT200461,94.78,transfer,travel,mobile_app,AE,False,normal,TXN001120,2025-01-21T17:56:00,17,Tuesday,False,4.551558416539442
ACCT100460,ACCT200156,8.29,deposit,restaurant,web,UK,True,mule_account,TXN001121,2025-01-14T14:47:00,14,Tuesday,False,2.1150499691472033
ACCT100483,ACCT200331,26.2,withdrawal,travel,pos_terminal,KY,True,rapid_movement,TXN001122,2025-02-13T18:26:00,18,Thursday,True,3.265759410767051
ACCT100103,ACCT200024,24.4,transfer,electronics,atm,UK,True,mule_account,TXN001123,2025-02-03T22:22:00,22,Monday,False,3.1945831322991562
ACCT100357,ACCT200341,56.68,transfer,restaurant,pos_terminal,RU,True,mule_account,TXN001124,2025-02-14T13:27:00,13,Friday,True,4.03742141482248
ACCT100238,ACCT200330,42.92,payment,online_services,web,SG,True,rapid_movement,TXN001125,2025-01-23T20:14:00,20,Thursday,False,3.759337917762498
ACCT100271,ACCT200084,66.02,withdrawal,retail,mobile_app,NG,True,normal,TXN001126,2025-03-22T07:35:00,7,Saturday,True,4.189957726425047
ACCT100088,ACCT200110,63.07,transfer,crypto_exchange,pos_terminal,IR,True,normal,TXN001127,2025-03-29T01:01:00,1,Saturday,True,4.14424522067556
ACCT100495,ACCT200420,30.3,deposit,restaurant,pos_terminal,IN,False,normal,TXN001128,2025-03-30T01:22:00,1,Sunday,False,3.4111477125153233
ACCT100007,ACCT200235,37.05,transfer,online_services,pos_terminal,UK,False,normal,TXN001129,2025-03-05T08:40:00,8,Wednesday,False,3.6122683517420957
ACCT100482,ACCT200145,47.43,payment,travel,mobile_app,UK,True,layering,TXN001130,2025-02-26T20:26:00,20,Wednesday,False,3.85925493988949
ACCT100086,ACCT200460,19.47,withdrawal,retail,web,SG,False,normal,TXN001131,2025-01-18T17:37:00,17,Saturday,False,2.968874819384108
ACCT100083,ACCT200444,49.97,deposit,retail,web,CN,False,normal,TXN001132,2025-03-17T07:15:00,7,Monday,False,3.9114228253561136
ACCT100199,ACCT200476,34.82,payment,crypto_exchange,pos_terminal,AE,True,structuring,TXN001133,2025-02-12T21:43:00,21,Wednesday,False,3.550191934340043
ACCT100370,ACCT200186,7.2,deposit,atm,pos_terminal,SG,False,normal,TXN001134,2025-01-29T23:23:00,23,Wednesday,False,1.9740810260220096
ACCT100425,ACCT200087,100.34,transfer,electronics,atm,IR,True,structuring,TXN001135,2025-03-26T02:39:00,2,Wednesday,True,4.608564419056107
ACCT100325,ACCT200098,156.6,withdrawal,travel,mobile_app,SG,False,normal,TXN001136,2025-01-23T23:56:00,23,Thursday,False,5.053694783556702
ACCT100322,ACCT200008,18.05,deposit,crypto_exchange,atm,KY,True,normal,TXN001137,2025-03-31T12:55:00,12,Monday,True,2.89314568477889
ACCT100283,ACCT200390,87.52,withdrawal,electronics,web,RU,True,normal,TXN001138,2025-03-25T09:57:00,9,Tuesday,True,4.471867338673671
ACCT100360,ACCT200088,471.12,deposit,gambling,mobile_app,UK,True,mule_account,TXN001139,2025-03-29T23:01:00,23,Saturday,False,6.155112838636315
ACCT100443,ACCT200197,169.9,deposit,atm,mobile_app,IR,True,normal,TXN001140,2025-03-23T05:34:00,5,Sunday,True,5.135210028677887
ACCT100139,ACCT200241,12.7,withdrawal,crypto_exchange,pos_terminal,AE,True,structuring,TXN001141,2025-01-24T10:49:00,10,Friday,False,2.5416019934645457
ACCT100276,ACCT200293,71.04,transfer,crypto_exchange,mobile_app,UK,True,layering,TXN001142,2025-03-04T15:57:00,15,Tuesday,False,4.2632430986839145
ACCT100253,ACCT200303,5.26,transfer,travel,mobile_app,NG,True,normal,TXN001143,2025-03-22T03:43:00,3,Saturday,True,1.6601310267496185
ACCT100039,ACCT200332,122.11,transfer,restaurant,mobile_app,US,False,normal,TXN001144,2025-01-28T22:02:00,22,Tuesday,False,4.8049222778449305
ACCT100353,ACCT200216,88.22,transfer,online_services,atm,US,False,normal,TXN001145,2025-02-28T16:26:00,16,Friday,False,4.479833694676794
ACCT100104,ACCT200417,86.11,withdrawal,electronics,pos_terminal,CN,True,rapid_movement,TXN001146,2025-01-25T09:47:00,9,Saturday,False,4.455625548708074
ACCT100471,ACCT200019,68.65,payment,online_services,web,UK,False,normal,TXN001147,2025-01-04T00:59:00,0,Saturday,False,4.229021132213981
ACCT100462,ACCT200240,147.86,deposit,crypto_exchange,pos_terminal,AE,False,normal,TXN001148,2025-03-30T17:07:00,17,Sunday,False,4.996265880128954
ACCT100006,ACCT200415,22.38,payment,gambling,web,UK,False,normal,TXN001149,2025-02-07T20:11:00,20,Friday,False,3.108167702883779
ACCT100130,ACCT200472,15.31,transfer,travel,mobile_app,SG,True,layering,TXN001150,2025-03-01T01:45:00,1,Saturday,False,2.7285062096695922
ACCT100160,ACCT200311,125.5,payment,online_services,atm,NG,True,normal,TXN001151,2025-03-21T21:33:00,21,Friday,True,4.832305758571839
ACCT100319,ACCT200486,47.5,transfer,atm,pos_terminal,NG,True,round_tripping,TXN001152,2025-01-23T22:44:00,22,Thursday,True,3.8607297110405954
ACCT100114,ACCT200052,48.12,withdrawal,atm,pos_terminal,IR,True,normal,TXN001153,2025-01-05T13:50:00,13,Sunday,True,3.873697891106478
ACCT100173,ACCT200326,222.09,deposit,online_services,pos_terminal,CN,False,normal,TXN001154,2025-02-20T05:41:00,5,Thursday,False,5.403082705123117
ACCT100389,ACCT200084,59.38,transfer,atm,atm,CN,False,normal,TXN001155,2025-01-09T02:12:00,2,Thursday,False,4.083957469335614
ACCT100377,ACCT200185,356.87,payment,crypto_exchange,pos_terminal,KY,True,normal,TXN001156,2025-03-17T21:35:00,21,Monday,True,5.877371569804246
ACCT100201,ACCT200176,30.24,transfer,crypto_exchange,atm,IN,False,normal,TXN001157,2025-03-10T17:39:00,17,Monday,False,3.4091655513113324
ACCT100328,ACCT200241,19.51,withdrawal,retail,atm,RU,True,normal,TXN001158,2025-03-25T06:55:00,6,Tuesday,True,2.97092715463502
ACCT100174,ACCT200098,49.97,deposit,retail,mobile_app,AE,False,normal,TXN001159,2025-01-09T08:37:00,8,Thursday,False,3.9114228253561136
ACCT100182,ACCT200377,189.86,transfer,electronics,atm,NG,True,normal,TXN001160,2025-03-06T05:33:00,5,Thursday,True,5.246286958453653
ACCT100327,ACCT200389,30.68,deposit,gambling,atm,KY,True,normal,TXN001161,2025-03-17T18:33:00,18,Monday,True,3.4236109764990554
ACCT100398,ACCT200307,42.27,payment,gambling,web,IN,False,normal,TXN001162,2025-01-04T00:05:00,0,Saturday,False,3.7440776145786985
ACCT100098,ACCT200276,21.0,deposit,gambling,atm,IN,False,normal,TXN001163,2025-03-30T04:35:00,4,Sunday,False,3.044522437723423
ACCT100399,ACCT200271,14.62,deposit,restaurant,atm,AE,True,rapid_movement,TXN001164,2025-01-21T08:29:00,8,Tuesday,False,2.6823904543216326
ACCT100063,ACCT200365,81.21,deposit,retail,mobile_app,UK,False,normal,TXN001165,2025-01-28T02:05:00,2,Tuesday,False,4.397038392294319
ACCT100171,ACCT200304,60.11,withdrawal,crypto_exchange,mobile_app,AE,False,normal,TXN001166,2025-03-04T12:49:00,12,Tuesday,False,4.09617621705107
ACCT100307,ACCT200304,5.76,transfer,crypto_exchange,atm,SG,False,normal,TXN001167,2025-02-23T21:16:00,21,Sunday,False,1.7509374747078
ACCT100264,ACCT200378,73.61,deposit,travel,pos_terminal,AE,False,normal,TXN001168,2025-03-14T06:49:00,6,Friday,False,4.298780886070615
ACCT100473,ACCT200456,49.95,transfer,retail,web,KY,True,round_tripping,TXN001169,2025-03-07T12:18:00,12,Friday,True,3.9110225050945626
ACCT100346,ACCT200237,92.48,withdrawal,atm,pos_terminal,CN,False,normal,TXN001170,2025-02-08T10:03:00,10,Saturday,False,4.5269924049240675
ACCT100449,ACCT200380,52.08,withdrawal,retail,web,RU,True,normal,TXN001171,2025-01-23T16:22:00,16,Thursday,True,3.9527809979003137
ACCT100404,ACCT200243,16.77,transfer,electronics,web,RU,True,normal,TXN001172,2025-02-24T06:01:00,6,Monday,True,2.8195915758351173
ACCT100263,ACCT200382,51.09,withdrawal,travel,web,KY,True,normal,TXN001173,2025-02-12T21:35:00,21,Wednesday,True,3.9335887833427066
ACCT100395,ACCT200160,32.46,payment,crypto_exchange,pos_terminal,KY,True,normal,TXN001174,2025-01-28T03:51:00,3,Tuesday,True,3.480008562086445
ACCT100340,ACCT200018,57.7,withdrawal,electronics,pos_terminal,SG,False,normal,TXN001175,2025-02-12T16:48:00,16,Wednesday,False,4.055257173514054
ACCT100395,ACCT200269,59.37,withdrawal,retail,atm,AE,True,mule_account,TXN001176,2025-03-14T10:50:00,10,Friday,False,4.083789048282584
ACCT100208,ACCT200319,60.01,withdrawal,electronics,mobile_app,KY,True,normal,TXN001177,2025-03-19T21:24:00,21,Wednesday,True,4.094511215001422
ACCT100112,ACCT200420,22.14,deposit,travel,mobile_app,CN,True,layering,TXN001178,2025-01-29T23:08:00,23,Wednesday,False,3.0973859272804907
ACCT100213,ACCT200129,11.69,transfer,online_services,web,AE,False,normal,TXN001179,2025-03-30T20:01:00,20,Sunday,False,2.458733775483977
ACCT100280,ACCT200354,18.52,transfer,gambling,atm,SG,False,normal,TXN001180,2025-03-02T20:59:00,20,Sunday,False,2.918851229218033
ACCT100458,ACCT200374,154.64,deposit,atm,pos_terminal,SG,False,normal,TXN001181,2025-02-22T04:15:00,4,Saturday,False,5.041099834900075
ACCT100195,ACCT200353,22.25,transfer,restaurant,pos_terminal,AE,False,normal,TXN001182,2025-01-05T12:48:00,12,Sunday,False,3.1023420086122493
ACCT100324,ACCT200218,32.55,deposit,atm,atm,IN,True,mule_account,TXN001183,2025-01-11T22:59:00,22,Saturday,False,3.482777368654578
