account_id,in_degree,out_degree,in_strength,out_strength,tx_sent,tx_received,in_out_ratio,strength_ratio,pagerank,betweenness_centrality,clustering_coefficient
A1429,95,105,37341.46,37919.22,105,95,0.8962,0.9848,0.00047403,0.0002351,0.096179
A1729,95,94,41317.36,41841.23,94,95,1.0,0.9875,0.00047398,0.00030945,0.09503
A1790,95,100,36774.29,37107.39,100,95,0.9406,0.991,0.00047394,0.00064527,0.096742
A1498,95,90,35128.62,34965.33,90,95,1.044,1.0047,0.00047392,0.00018511,0.096429
A758,92,92,39467.56,37711.94,92,92,0.9892,1.0466,0.0004739,0.00036321,0.094312
A74,97,89,36646.66,33615.28,89,97,1.0778,1.0902,0.00047388,0.00047707,0.090845
A1576,93,95,37577.66,38251.61,95,93,0.9688,0.9824,0.00047377,0.0001918,0.089113
A1469,99,91,43710.02,41833.42,91,99,1.0761,1.0449,0.00047372,0.00027444,0.099386
A922,96,104,36030.58,42824.33,104,96,0.9143,0.8414,0.00047369,0.00059591,0.096996
A1182,93,93,35823.64,36250.58,93,93,0.9894,0.9882,0.00047367,0.00057523,0.091558
A1433,92,104,35701.93,41371.41,104,92,0.8762,0.863,0.00047353,0.00062809,0.09262
A1299,94,110,37471.28,44665.42,110,94,0.8468,0.8389,0.00047353,0.00054771,0.09143
A1150,93,103,33979.18,38201.86,103,93,0.8942,0.8895,0.00047349,0.00018646,0.098418
A490,94,101,33882.97,41736.93,101,94,0.9216,0.8118,0.00047342,0.00049117,0.097394
A1559,95,97,37209.89,38210.44,97,95,0.9694,0.9738,0.00047332,0.00057039,0.096533
A1702,91,96,37703.58,43471.41,96,91,0.9381,0.8673,0.00047312,0.00042923,0.097124
A1580,100,92,41216.26,39100.68,92,100,1.0753,1.0541,0.00047312,0.00043924,0.097801
A1128,93,103,43491.16,41646.16,103,93,0.8942,1.0443,0.00047309,0.00020192,0.097062
A1519,97,100,37854.0,38196.11,100,97,0.9604,0.991,0.00047295,0.00047575,0.095969
A553,97,85,37530.2,34664.55,85,97,1.1279,1.0827,0.00047292,0.00042979,0.092418
A1832,93,87,40952.39,36764.28,87,93,1.0568,1.1139,0.00047284,0.00026256,0.098573
A715,99,94,38249.41,33877.95,94,99,1.0421,1.129,0.0004728,0.00041627,0.096749
A519,96,106,39061.29,42170.0,106,96,0.8972,0.9263,0.00047276,0.00056015,0.098554
A1663,93,109,35162.16,46002.4,109,93,0.8455,0.7644,0.00047262,0.00034998,0.094052
A539,94,100,42130.16,42070.69,100,94,0.9307,1.0014,0.00047257,0.00030394,0.095728
A1594,93,87,39716.66,35545.4,87,93,1.0568,1.1174,0.00047256,0.0005168,0.093225
A102,95,103,34330.56,36108.85,103,95,0.9135,0.9508,0.00047252,0.00032396,0.097258
A987,95,109,34451.56,39433.97,109,95,0.8636,0.8737,0.00047233,0.00050666,0.093407
A1709,94,99,36545.97,38409.47,99,94,0.94,0.9515,0.00047231,0.00047542,0.099502
A701,92,98,35985.97,36620.99,98,92,0.9293,0.9827,0.00047226,0.00038282,0.092998
A1302,95,82,38161.93,33351.05,82,95,1.1446,1.1442,0.00047223,0.00029897,0.093718
A1639,94,106,34661.93,42269.75,106,94,0.8785,0.82,0.0004722,0.0005798,0.095615
A1753,94,94,40211.3,41140.2,94,94,0.9895,0.9774,0.00047209,0.00041668,0.092775
A766,92,98,37685.96,39995.17,98,92,0.9293,0.9423,0.0004719,0.00026751,0.094475
A500,93,89,37467.86,32323.98,89,93,1.0333,1.1591,0.00047185,0.00049422,0.0957
A728,91,113,34298.0,46321.47,113,91,0.7982,0.7404,0.00047177,0.00055001,0.096683
A1095,97,83,41141.37,31910.05,83,97,1.1548,1.2893,0.00047171,0.00047857,0.098532
A191,99,99,36522.95,37254.96,99,99,0.99,0.9804,0.00047157,0.00012328,0.094474
A612,93,95,38245.31,37474.64,95,93,0.9688,1.0206,0.00047156,0.00037469,0.095976
A563,93,109,37224.03,46774.19,109,93,0.8455,0.7958,0.00047148,0.00045418,0.094957
A242,91,106,34421.04,43527.14,106,91,0.8505,0.7908,0.00047142,0.00043949,0.095857
A1088,92,82,34534.86,38327.12,82,92,1.1084,0.9011,0.00047126,0.00017859,0.098045
A1982,98,109,48340.86,47083.6,109,98,0.8909,1.0267,0.00047117,0.00042455,0.092091
A1075,96,81,36261.7,34464.74,81,96,1.1707,1.0521,0.00047115,0.00042464,0.094998
A1250,93,78,41114.67,30853.66,78,93,1.1772,1.3326,0.00047097,0.00023574,0.093684
A1484,93,88,39464.63,38397.55,88,93,1.0449,1.0278,0.00047089,0.00050872,0.095403
A1557,94,83,35547.42,31937.79,83,94,1.119,1.113,0.00047087,0.00040938,0.102402
A940,92,108,37975.43,50580.96,108,92,0.844,0.7508,0.00047078,0.00052247,0.095477
A163,93,88,35671.89,36439.27,88,93,1.0449,0.9789,0.0004707,0.00056738,0.099269
A1876,94,94,36772.52,36753.93,94,94,0.9895,1.0005,0.00047069,0.00028879,0.096165
A1561,91,96,33766.86,35312.51,96,91,0.9381,0.9562,0.00047068,0.00021493,0.095537
A969,96,101,40224.18,41302.42,101,96,0.9412,0.9739,0.00047063,0.00061308,0.094653
A1452,90,121,32150.21,46281.76,121,90,0.7377,0.6947,0.00047053,0.00086999,0.098039
A774,93,98,43690.52,40644.76,98,93,0.9394,1.0749,0.00047053,0.00042554,0.098138
A1030,92,88,35482.81,40428.86,88,92,1.0337,0.8777,0.00047043,0.00043902,0.094723
A54,94,106,35509.99,44134.26,106,94,0.8785,0.8046,0.00047038,0.00034018,0.093249
A912,95,117,30434.78,47516.54,117,95,0.8051,0.6405,0.00047036,0.00087279,0.099081
A890,94,99,40865.7,39954.11,99,94,0.94,1.0228,0.00047026,0.00033014,0.095623
A886,90,94,36286.73,34904.01,94,90,0.9474,1.0396,0.00047025,0.00026393,0.095286
A525,95,99,41117.12,42123.25,99,95,0.95,0.9761,0.00047024,0.00078145,0.094391
A1986,90,97,36279.0,43025.19,97,90,0.9184,0.8432,0.0004701,0.00010941,0.097383
A1518,93,101,36271.86,37379.17,101,93,0.9118,0.9704,0.00046994,0.00030804,0.098212
A800,94,115,37692.68,46865.81,115,94,0.8103,0.8043,0.0004699,0.00063745,0.097793
A1943,93,91,37250.87,36009.92,91,93,1.0109,1.0345,0.00046986,0.00045386,0.092217
A1649,95,95,39003.14,37135.77,95,95,0.9896,1.0503,0.00046982,0.00025185,0.097792
A1117,92,98,47559.32,34566.99,98,92,0.9293,1.3759,0.00046973,0.00047779,0.09941
A1473,94,105,34675.74,44942.76,105,94,0.8868,0.7716,0.00046972,0.00068577,0.097541
A1303,96,104,37543.13,42161.69,104,96,0.9143,0.8905,0.00046943,0.00058886,0.098942
A1318,95,89,37742.16,38426.07,89,95,1.0556,0.9822,0.00046939,0.00049385,0.09913
A503,91,87,37828.85,33121.54,87,91,1.0341,1.1421,0.00046937,0.00020194,0.093359
A271,95,106,35856.77,36676.97,106,95,0.8879,0.9776,0.00046934,0.00077382,0.100909
A1158,92,116,35609.01,47123.38,116,92,0.7863,0.7557,0.00046932,0.00044479,0.096432
A1666,95,90,42831.72,34141.26,90,95,1.044,1.2545,0.0004693,0.00075181,0.101117
A1902,95,97,38895.17,35220.82,97,95,0.9694,1.1043,0.00046926,0.00029876,0.096319
A225,95,88,37569.46,36695.38,88,95,1.0674,1.0238,0.00046926,0.00010332,0.098648
A358,101,97,37073.34,35345.1,97,101,1.0306,1.0489,0.00046924,0.00039343,0.093537
A29,97,97,40649.43,39835.84,97,97,0.9898,1.0204,0.00046922,0.00037389,0.094878
A544,94,107,35106.8,43905.58,107,94,0.8704,0.7996,0.00046919,0.00025001,0.097474
A1873,93,123,38585.46,44152.1,123,93,0.75,0.8739,0.00046914,0.00041977,0.095667
A1086,93,102,36937.54,39903.97,102,93,0.9029,0.9257,0.00046901,0.00036814,0.096427
A855,94,99,30852.8,42160.23,99,94,0.94,0.7318,0.00046885,0.0007509,0.09734
A1868,96,108,36206.1,42271.6,108,96,0.8807,0.8565,0.00046869,0.00038865,0.094848
A1936,93,99,40238.71,46703.35,99,93,0.93,0.8616,0.00046861,0.0004428,0.09639
A291,92,103,35388.72,39820.29,103,92,0.8846,0.8887,0.0004685,0.00050176,0.098221
A1227,90,96,38038.07,38501.38,96,90,0.9278,0.988,0.00046843,0.0004857,0.093316
A1202,92,110,48886.79,49941.44,110,92,0.8288,0.9789,0.00046834,0.00066277,0.094226
A1140,92,92,38288.58,33501.04,92,92,0.9892,1.1429,0.00046828,0.0002506,0.095218
A705,91,107,32922.05,37519.36,107,91,0.8426,0.8775,0.00046827,0.00023533,0.09435
A1034,94,101,32121.58,37268.27,101,94,0.9216,0.8619,0.0004682,0.00054937,0.094619
A576,91,88,34578.02,34613.63,88,91,1.0225,0.999,0.00046811,0.00064766,0.095743
A1354,92,92,35694.84,39047.84,92,92,0.9892,0.9141,0.00046811,0.0003891,0.09672
A377,93,99,61037.06,55362.05,99,93,0.93,1.1025,0.00046807,0.00030657,0.093194
A405,91,103,37021.03,42093.63,103,91,0.875,0.8795,0.00046806,0.00082032,0.095213
A704,92,89,32065.77,42734.15,89,92,1.0222,0.7504,0.00046805,0.00024764,0.096238
A616,92,83,36915.72,34088.51,83,92,1.0952,1.0829,0.00046798,0.00056092,0.094525
A783,93,97,40392.37,42386.99,97,93,0.949,0.9529,0.00046797,0.00036157,0.09812
A1672,94,92,37880.46,38462.95,92,94,1.0108,0.9849,0.00046795,0.00027077,0.096353
A781,93,103,42727.96,39607.16,103,93,0.8942,1.0788,0.00046787,0.00046605,0.093062
A413,97,99,39516.45,39888.36,99,97,0.97,0.9907,0.00046779,0.0004712,0.094619
A1952,92,104,62629.24,69652.45,104,92,0.8762,0.8992,0.00046773,0.00064608,0.098004
A384,93,123,40938.03,51299.91,123,93,0.75,0.798,0.0004677,0.00057642,0.09306
A667,93,89,37187.57,37700.49,89,93,1.0333,0.9864,0.00046758,0.00036405,0.0978
A492,87,94,37053.21,38194.7,94,87,0.9158,0.9701,0.00046752,0.00043365,0.095195
A908,93,106,37220.24,40507.87,106,93,0.8692,0.9188,0.00046747,0.00102139,0.093583
A1751,93,92,36522.21,33807.07,92,93,1.0,1.0803,0.00046742,0.00023424,0.099278
A1207,94,104,31863.98,38625.53,104,94,0.8952,0.8249,0.0004674,0.0003184,0.09819
A1937,92,94,35062.65,39129.89,94,92,0.9684,0.8961,0.00046739,0.00078643,0.09687
A1267,95,111,43609.77,39996.67,111,95,0.8482,1.0903,0.00046709,0.00070968,0.094404
A222,93,89,41485.97,32634.43,89,93,1.0333,1.2712,0.00046707,9.079e-05,0.097733
A1371,94,104,36275.91,45261.44,104,94,0.8952,0.8015,0.00046697,0.00044682,0.092843
A1689,95,88,42551.96,32535.79,88,95,1.0674,1.3079,0.00046696,0.00027297,0.093881
A1929,90,109,31845.19,46832.97,109,90,0.8182,0.68,0.0004668,0.00075513,0.093784
A1909,91,81,38752.53,34743.77,81,91,1.1098,1.1154,0.00046668,0.00046334,0.096554
A1475,92,103,42953.19,46370.45,103,92,0.8846,0.9263,0.00046664,0.00030544,0.092559
A1415,92,97,39940.31,38967.27,97,92,0.9388,1.025,0.00046657,0.00043837,0.095788
A488,91,110,40377.42,42500.81,110,91,0.8198,0.95,0.00046626,0.00029804,0.095918
A1827,96,104,35740.13,42258.34,104,96,0.9143,0.8458,0.0004662,0.00095525,0.098803
A448,93,105,39817.85,42496.94,105,93,0.8774,0.937,0.00046615,0.00050723,0.098803
A1510,92,97,36314.13,38328.21,97,92,0.9388,0.9475,0.00046609,0.00033923,0.097201
A589,96,108,40883.45,40931.78,108,96,0.8807,0.9988,0.00046603,0.00030331,0.094893
A1097,95,103,37245.83,40462.79,103,95,0.9135,0.9205,0.00046601,8.565e-05,0.099954
A1861,90,109,38019.63,42599.36,109,90,0.8182,0.8925,0.00046601,0.00068407,0.09435
A1893,94,103,41017.61,39531.86,103,94,0.9038,1.0376,0.00046583,0.00029636,0.096335
A1218,94,98,38293.2,42028.22,98,94,0.9495,0.9111,0.00046582,0.00063208,0.096044
A843,91,97,39896.2,38790.01,97,91,0.9286,1.0285,0.00046581,0.00026769,0.095156
A776,94,93,32792.76,35197.12,93,94,1.0,0.9317,0.00046578,0.00049391,0.094972
A565,96,101,37498.12,45987.56,101,96,0.9412,0.8154,0.00046578,0.00059617,0.093478
A1355,91,106,36377.29,50207.6,106,91,0.8505,0.7245,0.00046577,0.00049899,0.097867
A933,92,96,37409.41,42161.41,96,92,0.9485,0.8873,0.00046575,8.828e-05,0.096533
A1478,92,101,38536.94,41190.49,101,92,0.902,0.9356,0.00046561,9.674e-05,0.096439
A354,92,78,37386.41,26730.12,78,92,1.1646,1.3987,0.00046552,0.00027876,0.095736
A1418,93,113,41598.94,49972.2,113,93,0.8158,0.8324,0.00046533,0.00044049,0.09496
A1342,92,90,33396.31,29820.03,90,92,1.011,1.1199,0.00046528,0.00051832,0.092275
A269,95,85,36240.77,34218.85,85,95,1.1047,1.0591,0.00046517,0.0003261,0.099817
A1720,90,107,37308.48,47981.4,107,90,0.8333,0.7776,0.00046512,0.00061915,0.095631
A234,90,89,43936.67,43883.8,89,90,1.0,1.0012,0.00046497,0.00043661,0.096249
A790,92,87,33320.99,35931.94,87,92,1.0455,0.9273,0.00046495,0.00042549,0.094043
A317,90,96,38919.74,38318.65,96,90,0.9278,1.0157,0.00046492,0.00039578,0.098138
A1063,97,116,39439.45,47640.29,116,97,0.8291,0.8279,0.00046486,0.0005706,0.094774
A1657,90,101,34771.23,37137.53,101,90,0.8824,0.9363,0.00046485,0.00052064,0.091651
A1428,92,93,36400.94,37870.32,93,92,0.9787,0.9612,0.00046484,0.00057678,0.097522
A1548,90,90,34461.03,37046.23,90,90,0.989,0.9302,0.00046478,0.00045333,0.098468
A319,92,107,39086.67,41781.11,107,92,0.8519,0.9355,0.00046476,0.00063252,0.097338
A198,95,97,37579.22,36593.72,97,95,0.9694,1.0269,0.00046474,0.00028319,0.095532
A1192,90,113,36885.27,54119.03,113,90,0.7895,0.6816,0.00046472,0.00019065,0.098418
A1782,91,115,38466.81,46238.57,115,91,0.7845,0.8319,0.00046472,0.00089863,0.09603
A1331,93,91,35633.68,37823.69,91,93,1.0109,0.9421,0.00046467,0.00026128,0.098864
A473,97,116,37547.4,45191.18,116,97,0.8291,0.8309,0.00046448,0.00042222,0.093193
A434,90,120,37709.07,49851.89,120,90,0.7438,0.7564,0.00046446,0.00021655,0.091791
A535,92,106,38193.39,61763.52,106,92,0.8598,0.6184,0.00046442,0.0007385,0.096769
A552,91,132,61738.1,76232.27,132,91,0.6842,0.8099,0.00046431,0.00051658,0.094827
A1549,93,102,34974.38,42921.32,102,93,0.9029,0.8148,0.00046424,0.00057222,0.091834
A1326,93,105,37428.09,41626.26,105,93,0.8774,0.8991,0.0004642,0.00044763,0.094891
A1644,92,102,43009.32,42129.61,102,92,0.8932,1.0209,0.00046416,0.00043382,0.090342
A1941,94,102,40907.26,44342.85,102,94,0.9126,0.9225,0.00046415,0.00030185,0.095094
A1749,96,105,39772.8,43740.21,105,96,0.9057,0.9093,0.00046415,0.00063262,0.096082
A1874,93,90,36734.73,35686.75,90,93,1.022,1.0294,0.00046408,8.312e-05,0.094187
A1917,93,107,42281.31,41681.45,107,93,0.8611,1.0144,0.00046398,0.00032085,0.097187
A636,90,103,33089.72,45866.47,103,90,0.8654,0.7214,0.00046394,0.00050291,0.095688
A311,95,93,39681.23,34533.9,93,95,1.0106,1.1491,0.0004637,9.277e-05,0.093432
A172,90,84,37938.78,36436.18,84,90,1.0588,1.0412,0.0004636,0.00028638,0.096822
A299,91,91,32394.32,38970.3,91,91,0.9891,0.8313,0.00046351,0.00052544,0.098394
A359,94,111,37031.28,41279.46,111,94,0.8393,0.8971,0.00046347,0.00041235,0.093682
A1770,89,103,33736.86,40269.64,103,89,0.8558,0.8378,0.00046333,0.0006234,0.091427
A321,99,99,38817.02,41364.49,99,99,0.99,0.9384,0.00046323,0.00053674,0.092005
A894,92,96,37822.67,38879.54,96,92,0.9485,0.9728,0.00046312,0.00046548,0.093927
A1188,93,105,50782.81,50150.88,105,93,0.8774,1.0126,0.0004631,0.00072544,0.097121
A888,94,100,49227.25,52518.86,100,94,0.9307,0.9373,0.00046287,0.00057004,0.097113
A306,91,89,35355.86,60187.92,89,91,1.0111,0.5874,0.00046279,0.00040283,0.091545
A1268,90,90,39089.79,36553.22,90,90,0.989,1.0694,0.00046278,0.0001751,0.090325
A795,90,100,35835.63,37794.67,100,90,0.8911,0.9482,0.00046238,0.00058392,0.094545
A204,92,101,46993.7,49056.91,101,92,0.902,0.9579,0.00046236,0.00018469,0.093298
A727,91,108,35130.22,43382.52,108,91,0.8349,0.8098,0.0004622,0.00055442,0.094301
A78,90,100,38296.24,41797.66,100,90,0.8911,0.9162,0.00046195,0.00040269,0.097054
A1641,91,108,36369.21,34992.56,108,91,0.8349,1.0393,0.00046184,0.00020026,0.096352
A1320,92,90,37450.37,37360.61,90,92,1.011,1.0024,0.00046176,0.0002429,0.097282
A595,92,102,36836.78,39619.64,102,92,0.8932,0.9298,0.00046162,0.00074469,0.094682
A809,89,107,49289.24,56465.96,107,89,0.8241,0.8729,0.00046161,0.00050204,0.095797
A654,91,104,34536.94,41735.96,104,91,0.8667,0.8275,0.00046149,0.0005264,0.095844
A3,90,109,35065.94,43190.88,109,90,0.8182,0.8119,0.00046149,0.00047432,0.093534
A955,94,97,37122.93,38894.04,97,94,0.9592,0.9545,0.00046148,0.00029414,0.095469
A1258,89,99,47345.91,53287.28,99,89,0.89,0.8885,0.00046145,0.00022029,0.093738
A21,92,125,31925.52,49107.89,125,92,0.7302,0.6501,0.00046131,0.00084099,0.093257
A1248,90,122,42952.99,52300.84,122,90,0.7317,0.8213,0.00046129,0.00065841,0.09832
A1701,90,98,35608.9,41828.46,98,90,0.9091,0.8513,0.00046129,0.00027879,0.095711
A1049,92,86,43864.92,34365.88,86,92,1.0575,1.2764,0.00046128,0.00033487,0.094739
A1155,93,105,36073.67,43624.48,105,93,0.8774,0.8269,0.00046117,0.00047618,0.096965
A268,92,106,37835.13,39916.51,106,92,0.8598,0.9479,0.00046115,0.00058228,0.09596
A682,88,102,36424.93,39079.74,102,88,0.8544,0.9321,0.00046112,0.00056027,0.095418
A395,89,102,35535.5,43089.59,102,89,0.8641,0.8247,0.00046094,0.00078864,0.093358
A1252,91,108,33681.53,43222.74,108,91,0.8349,0.7793,0.00046086,0.00053006,0.100919
A1768,89,100,39205.47,36030.44,100,89,0.8812,1.0881,0.00046074,0.00038592,0.094277
A1431,92,81,35000.92,32564.62,81,92,1.122,1.0748,0.0004607,0.0002473,0.09187
A652,90,110,42744.85,48472.59,110,90,0.8108,0.8818,0.00046063,0.00062061,0.098278
A604,92,102,36674.95,42019.61,102,92,0.8932,0.8728,0.00046042,0.00044727,0.094712
A591,90,87,35887.22,33373.42,87,90,1.0227,1.0753,0.00046028,0.00039383,0.096972
A90,90,99,39417.35,36474.38,99,90,0.9,1.0807,0.00046025,0.00018573,0.094026
A75,91,101,36472.52,39257.29,101,91,0.8922,0.9291,0.00046003,9.837e-05,0.09447
A1631,88,91,34061.19,35313.29,91,88,0.9565,0.9645,0.00046001,0.00061717,0.095649
A1295,90,97,37149.07,31643.0,97,90,0.9184,1.174,0.00045996,0.00068942,0.095501
A737,89,83,48039.65,46002.82,83,89,1.0595,1.0443,0.00045996,0.00016748,0.096891
A879,90,108,38434.5,40134.55,108,90,0.8257,0.9576,0.00045988,0.00043644,0.093981
A62,91,89,34303.51,39406.3,89,91,1.0111,0.8705,0.00045984,0.00025704,0.090334
A953,94,97,37366.21,41682.63,97,94,0.9592,0.8964,0.00045978,0.00063904,0.093478
A625,98,91,41384.63,40089.07,91,98,1.0652,1.0323,0.00045962,0.00046454,0.096751
A1602,94,85,38257.26,31088.62,85,94,1.093,1.2306,0.00045934,0.00029176,0.097112
A1791,87,98,35882.14,43166.13,98,87,0.8788,0.8313,0.00045933,0.00028881,0.098838
A1200,91,98,35722.16,41855.54,98,91,0.9192,0.8535,0.00045928,0.00045753,0.092818
A1706,93,95,33654.11,39786.1,95,93,0.9688,0.8459,0.00045919,0.00044,0.096808
A1983,89,99,37665.45,44155.36,99,89,0.89,0.853,0.00045915,0.00032546,0.093984
A1715,90,112,34073.33,47310.11,112,90,0.7965,0.7202,0.00045902,0.00079918,0.095508
A1312,91,96,36939.43,31699.77,96,91,0.9381,1.1653,0.00045886,0.00037973,0.098324
A722,90,93,33384.86,34789.35,93,90,0.9574,0.9596,0.00045884,0.00016238,0.093403
A1423,88,91,32821.14,34015.39,91,88,0.9565,0.9649,0.00045872,0.00045839,0.096554
A1846,93,115,41853.85,43814.43,115,93,0.8017,0.9553,0.00045866,0.0005669,0.093696
A905,93,102,53804.01,56099.32,102,93,0.9029,0.9591,0.00045853,0.00096523,0.0953
A1665,86,101,32118.97,40314.53,101,86,0.8431,0.7967,0.00045842,0.00048412,0.099569
A1990,92,115,34911.21,48180.62,115,92,0.7931,0.7246,0.00045841,0.00020731,0.094872
A509,94,122,37548.21,48491.12,122,94,0.7642,0.7743,0.00045839,0.00029756,0.093007
A1384,91,106,32657.55,41922.67,106,91,0.8505,0.779,0.00045836,0.00077767,0.09203
A1064,93,103,64191.24,38870.85,103,93,0.8942,1.6514,0.0004583,0.00031036,0.096832
A537,90,118,35781.52,42733.88,118,90,0.7563,0.8373,0.00045807,0.00042213,0.093753
A718,88,87,36132.93,36325.36,87,88,1.0,0.9947,0.00045792,0.00085822,0.096113
A1664,87,114,26982.82,42502.99,114,87,0.7565,0.6348,0.00045786,0.00039818,0.097107
A663,87,91,35350.66,39823.0,91,87,0.9457,0.8877,0.00045778,0.00040764,0.096831
A523,92,113,39096.32,45920.56,113,92,0.807,0.8514,0.00045771,0.00048616,0.097277
A674,88,93,33638.8,38114.01,93,88,0.9362,0.8826,0.0004576,0.00047371,0.098648
A1389,89,77,34418.6,29751.97,77,89,1.141,1.1569,0.00045758,0.00091508,0.090397
A164,88,95,32725.7,39714.64,95,88,0.9167,0.824,0.00045751,0.00038453,0.092282
A1946,89,109,34824.92,41618.39,109,89,0.8091,0.8368,0.00045739,0.0004295,0.092565
A1499,90,118,36281.09,48658.76,118,90,0.7563,0.7456,0.00045738,0.00011736,0.095906
A751,90,89,42228.27,49955.69,89,90,1.0,0.8453,0.00045737,0.00030124,0.093054
A1562,89,84,35988.86,33394.61,84,89,1.0471,1.0777,0.00045735,0.00040659,0.09602
A129,90,101,35574.01,41002.82,101,90,0.8824,0.8676,0.00045735,0.00080197,0.095238
A1219,89,90,39830.54,36468.34,90,89,0.978,1.0922,0.00045726,0.00023804,0.092458
A807,90,101,35022.83,40903.81,101,90,0.8824,0.8562,0.00045711,0.00068587,0.096898
A1826,90,97,63303.29,43905.53,97,90,0.9184,1.4418,0.00045698,0.00056018,0.097532
A96,92,121,35275.91,44662.72,121,92,0.7541,0.7898,0.00045693,0.00023255,0.096809
A1125,90,103,35842.21,36875.48,103,90,0.8654,0.972,0.00045684,0.00046712,0.088204
A844,90,111,33581.56,35653.8,111,90,0.8036,0.9419,0.00045681,0.00070754,0.096655
A1255,93,101,37471.67,38499.96,101,93,0.9118,0.9733,0.00045675,0.00032053,0.095178
A771,90,94,39077.83,39816.66,94,90,0.9474,0.9814,0.00045672,0.00027209,0.096989
A824,89,103,41287.97,46120.53,103,89,0.8558,0.8952,0.00045667,0.00048821,0.092896
A846,90,104,34929.42,45701.8,104,90,0.8571,0.7643,0.00045651,0.00102996,0.09457
A1254,91,106,35001.03,40899.58,106,91,0.8505,0.8558,0.00045641,0.00077077,0.094037
A1157,89,91,35274.49,38201.75,91,89,0.9674,0.9234,0.00045634,0.00034859,0.096319
A92,87,102,35065.08,38501.83,102,87,0.8447,0.9107,0.0004557,0.00068226,0.095358
A18,84,100,34127.58,37692.77,100,84,0.8317,0.9054,0.00045552,0.00071549,0.093606
A148,92,94,37087.8,37498.64,94,92,0.9684,0.989,0.00045538,0.00022972,0.097265
A1462,90,97,32196.68,36688.73,97,90,0.9184,0.8776,0.00045536,0.00047926,0.096364
A672,91,110,36654.69,43032.36,110,91,0.8198,0.8518,0.00045536,0.00022403,0.098099
A1113,91,100,41154.54,47163.17,100,91,0.901,0.8726,0.00045531,0.00075702,0.101451
A702,93,103,36853.41,41481.55,103,93,0.8942,0.8884,0.00045497,0.0005458,0.094998
A1334,90,107,67179.32,77090.69,107,90,0.8333,0.8714,0.00045482,0.00059249,0.091969
A865,88,104,36670.35,42013.33,104,88,0.8381,0.8728,0.00045477,0.00020497,0.096282
A1891,87,105,33419.07,36895.3,105,87,0.8208,0.9058,0.00045457,0.00034647,0.098598
A1831,88,100,35701.3,40332.82,100,88,0.8713,0.8852,0.00045454,0.00076013,0.095948
A1096,90,91,37495.0,39058.31,91,90,0.9783,0.96,0.00045449,0.00057985,0.09588
A1849,90,105,35625.46,45942.87,105,90,0.8491,0.7754,0.00045448,0.00049913,0.092331
A1748,89,103,32839.81,44427.5,103,89,0.8558,0.7392,0.0004544,0.00019133,0.093677
A119,92,104,35026.92,41698.41,104,92,0.8762,0.84,0.00045413,0.00071587,0.096314
A1350,91,85,52594.74,49586.7,85,91,1.0581,1.0607,0.0004538,0.00070487,0.100475
A1992,93,95,43231.72,37081.24,95,93,0.9688,1.1659,0.00045359,0.00050929,0.094522
A724,91,117,33997.6,48550.42,117,91,0.7712,0.7003,0.00045346,0.00057699,0.097152
A1132,88,92,35305.6,32707.65,92,88,0.9462,1.0794,0.00045333,0.00044438,0.095195
A175,91,94,30805.55,35367.89,94,91,0.9579,0.871,0.00045327,0.00061972,0.093793
A852,90,111,34533.87,49309.85,111,90,0.8036,0.7003,0.00045326,0.00055045,0.091822
A116,87,95,35917.93,31497.53,95,87,0.9062,1.1403,0.00045325,0.0004265,0.098013
A1286,88,91,34086.13,30591.55,91,88,0.9565,1.1142,0.0004532,0.00018218,0.09182
A575,93,89,35048.58,37999.49,89,93,1.0333,0.9223,0.0004531,0.00021997,0.097171
A1726,90,95,37181.45,34838.86,95,90,0.9375,1.0672,0.00045285,0.00019929,0.094331
A1391,91,110,36819.5,45703.09,110,91,0.8198,0.8056,0.00045264,0.00074258,0.098334
A35,92,98,40161.44,43870.27,98,92,0.9293,0.9155,0.00045263,3.1e-06,0.095982
A566,87,115,36409.93,50517.96,115,87,0.75,0.7207,0.00045249,0.00020387,0.091194
A853,87,80,67753.51,57028.72,80,87,1.0741,1.1881,0.00045239,0.00031798,0.09225
A1073,91,89,33901.85,37294.31,89,91,1.0111,0.909,0.00045234,0.00019115,0.095287
A1892,90,119,39333.07,49444.46,119,90,0.75,0.7955,0.00045229,0.00058825,0.099686
A482,87,95,32001.49,33467.56,95,87,0.9062,0.9562,0.00045228,0.00034263,0.098055
A332,86,103,33558.34,42998.77,103,86,0.8269,0.7804,0.00045217,0.00060575,0.095213
A808,88,91,35275.17,37714.84,91,88,0.9565,0.9353,0.0004521,0.00063918,0.094324
A571,89,97,38803.57,43012.91,97,89,0.9082,0.9021,0.00045209,0.00068474,0.09487
A1340,90,93,35561.59,33241.24,93,90,0.9574,1.0698,0.00045197,0.0004921,0.096753
A1283,91,92,35820.81,32941.62,92,91,0.9785,1.0874,0.00045181,0.00056471,0.095879
A374,83,125,39176.35,45544.34,125,83,0.6587,0.8602,0.00045179,0.0006997,0.09593
A1883,91,103,31109.12,47168.16,103,91,0.875,0.6595,0.00045179,0.00014235,0.092519
A178,90,88,38976.4,32974.56,88,90,1.0112,1.182,0.00045155,0.00062124,0.096439
A680,89,107,41804.27,49286.06,107,89,0.8241,0.8482,0.00045151,0.000403,0.095476
A13,91,92,35498.84,40225.31,92,91,0.9785,0.8825,0.00045125,0.00054491,0.094233
